,base_training_loss,base_validation_accuracy,diff_training_loss,diff_validation_accuracy
49,7.188127517700195,0.14737647771835327,7.120704650878906,0.1456470638513565
50,6.798144817352295,0.14779216051101685,7.4922404289245605,0.14631766080856323
51,7.336951732635498,0.1479843258857727,6.937127113342285,0.15011373162269592
52,6.302572250366211,0.14902745187282562,7.4919610023498535,0.1479647159576416
53,7.686254501342773,0.14967060089111328,6.5534539222717285,0.14972549676895142
54,6.269027233123779,0.149113729596138,6.121113300323486,0.15113726258277893
55,7.08519172668457,0.14971765875816345,6.759698867797852,0.14738039672374725
56,7.6617231369018555,0.15025882422924042,6.872891426086426,0.145792156457901
57,6.549630641937256,0.1513686329126358,6.7607102394104,0.1505294144153595
58,7.287559986114502,0.1517568677663803,6.890500068664551,0.15314510464668274
59,7.284952163696289,0.15301962196826935,7.487605571746826,0.1532353013753891
60,7.015443325042725,0.15365490317344666,7.036235809326172,0.15248236060142517
61,7.499001979827881,0.15409019589424133,7.079785346984863,0.14985491335391998
62,7.106975555419922,0.15398824214935303,6.644164085388184,0.14921961724758148
63,7.031689167022705,0.1531333476305008,6.7691330909729,0.15117648243904114
64,7.491232872009277,0.15272550284862518,7.049288272857666,0.15238824486732483
65,7.48462438583374,0.15365490317344666,7.241758823394775,0.15210981667041779
66,6.72227668762207,0.15238039195537567,6.605141639709473,0.1520235389471054
67,7.570826530456543,0.15136471390724182,6.436860084533691,0.15346667170524597
68,7.150907039642334,0.15064314007759094,6.722784042358398,0.15460000932216644
69,7.027178764343262,0.15060000121593475,7.293788909912109,0.15451765060424805
70,7.108914375305176,0.15105490386486053,6.991478443145752,0.15554510056972504
71,6.707000255584717,0.1512274593114853,7.282580375671387,0.1567803919315338
72,7.032114028930664,0.15113334357738495,6.428398609161377,0.15647843480110168
73,7.368600845336914,0.15312157571315765,6.683145046234131,0.15679608285427094
74,7.061408996582031,0.15538039803504944,6.440014362335205,0.1569490283727646
75,7.120145320892334,0.15525491535663605,7.237534999847412,0.1568039357662201
76,6.504337310791016,0.1554274559020996,7.06894063949585,0.15681569278240204
77,6.262176036834717,0.15494902431964874,6.869110584259033,0.1570902019739151
78,6.71786642074585,0.15456078946590424,6.557298183441162,0.1578705906867981
79,7.588623523712158,0.15550196170806885,6.471857070922852,0.15812157094478607
80,7.210866928100586,0.1558196097612381,7.314454078674316,0.15812157094478607
81,6.644918441772461,0.15558040142059326,6.586894512176514,0.1576235294342041
82,7.001527309417725,0.1556352972984314,6.595015048980713,0.1576627492904663
83,6.865086078643799,0.15518824756145477,6.776009559631348,0.15819215774536133
84,6.995689392089844,0.1552470624446869,6.906498908996582,0.15859608352184296
85,7.311884880065918,0.1551647186279297,6.982597827911377,0.1587294191122055
86,7.121997356414795,0.15566274523735046,5.8965744972229,0.15854902565479279
87,6.580812454223633,0.15602745115756989,6.8586273193359375,0.15753726661205292
88,6.600168704986572,0.1562078446149826,7.218163967132568,0.15657255053520203
89,7.1926703453063965,0.15564315021038055,6.084205627441406,0.1568862795829773
90,6.881129264831543,0.1549372673034668,6.8239569664001465,0.15830981731414795
91,6.836721897125244,0.15480001270771027,6.386101722717285,0.15929804742336273
92,6.005377292633057,0.15486668050289154,6.58591365814209,0.15809020400047302
93,6.809222221374512,0.15252549946308136,6.802957534790039,0.15843138098716736
94,6.728882312774658,0.15460000932216644,6.649025917053223,0.15916863083839417
95,6.754886150360107,0.15709412097930908,7.382802963256836,0.15863922238349915
96,6.311440467834473,0.1569647192955017,7.0447306632995605,0.15752941370010376
97,6.958305835723877,0.15729020535945892,6.64654541015625,0.15759216248989105
98,7.081833362579346,0.15744706988334656,6.470981121063232,0.15890197455883026
99,7.204676628112793,0.15718431770801544,6.206045627593994,0.15925490856170654
100,7.077392101287842,0.15552157163619995,7.2209672927856445,0.1603098064661026
101,7.29367733001709,0.15510588884353638,6.531473636627197,0.1612549126148224
102,6.767080783843994,0.15662354230880737,6.797732353210449,0.16105099022388458
103,7.308170318603516,0.15794511139392853,7.211496829986572,0.16120000183582306
104,7.287826061248779,0.15774118900299072,6.239358425140381,0.16204313933849335
105,6.896484375,0.15689805150032043,6.637143135070801,0.16249020397663116
106,6.36871337890625,0.15638823807239532,7.3134026527404785,0.1627882421016693
107,7.073464393615723,0.15663138031959534,7.080162048339844,0.16239216923713684
108,6.408031940460205,0.15745098888874054,7.0652265548706055,0.16261962056159973
109,6.766350269317627,0.15778039395809174,6.503508567810059,0.1625058948993683
110,6.093367576599121,0.15738040208816528,6.425217628479004,0.1632000058889389
111,7.014148235321045,0.15654902160167694,6.909640789031982,0.16369804739952087
112,6.629744529724121,0.15591765940189362,7.134984493255615,0.16364707052707672
113,6.676164627075195,0.15671765804290771,6.488446235656738,0.16409412026405334
114,6.342568874359131,0.15774118900299072,5.637388229370117,0.164737269282341
115,7.271259784698486,0.1582196205854416,6.113999843597412,0.16538432240486145
116,6.815986633300781,0.15854902565479279,6.412688732147217,0.16571766138076782
117,6.331793308258057,0.15843921899795532,6.4964118003845215,0.16606667637825012
118,6.470830917358398,0.15873725712299347,5.627278804779053,0.16736863553524017
119,6.549592018127441,0.1593019664287567,7.300217151641846,0.167607843875885
120,7.35378885269165,0.15980000793933868,6.6152472496032715,0.1675058901309967
121,6.7790913581848145,0.16036079823970795,6.976177215576172,0.16731373965740204
122,5.879081726074219,0.16025882959365845,6.267663955688477,0.1672823578119278
123,7.112152576446533,0.1601843237876892,6.529706954956055,0.16701962053775787
124,6.367647647857666,0.16024313867092133,6.788816928863525,0.16655294597148895
125,6.7015252113342285,0.16007059812545776,6.228888511657715,0.16672158241271973
126,5.7370285987854,0.15994510054588318,6.556898593902588,0.16775687038898468
127,6.660028457641602,0.16021177172660828,6.289902210235596,0.16928236186504364
128,6.489194869995117,0.16040392220020294,7.027773380279541,0.17102745175361633
129,6.665102481842041,0.16114118695259094,7.000965118408203,0.1705647110939026
130,6.453084945678711,0.1620941311120987,6.224607944488525,0.16982746124267578
131,7.031716823577881,0.16231372952461243,6.255501747131348,0.17124706506729126
132,6.710391044616699,0.1621333360671997,6.292186737060547,0.17170588672161102
133,6.420111656188965,0.1622745245695114,6.318403720855713,0.17110197246074677
134,7.0510382652282715,0.1613137274980545,6.4818878173828125,0.17093726992607117
135,6.22231912612915,0.15999215841293335,5.768343448638916,0.17224706709384918
136,6.646613121032715,0.16014118492603302,6.619585037231445,0.17298823595046997
137,6.254866600036621,0.16271765530109406,5.733179569244385,0.17328235507011414
138,6.666059970855713,0.16331765055656433,5.727522373199463,0.1739058941602707
139,6.111753940582275,0.1633215695619583,6.628662109375,0.1737803965806961
140,6.16536283493042,0.1639411896467209,6.121797561645508,0.17438824474811554
141,6.727212905883789,0.16505883634090424,6.437772274017334,0.17524707317352295
142,6.837205410003662,0.1658666729927063,6.330752372741699,0.17616863548755646
143,6.652434349060059,0.16573725640773773,6.921318054199219,0.17756862938404083
144,6.325038433074951,0.16501177847385406,6.860439300537109,0.17749804258346558
145,6.552225112915039,0.16463921964168549,6.388211727142334,0.17718824744224548
146,6.562809944152832,0.16450588405132294,5.995049476623535,0.17801961302757263
147,6.752320766448975,0.16458040475845337,6.480688095092773,0.1790078580379486
148,6.091104984283447,0.16498824954032898,5.867555618286133,0.17949804663658142
149,6.3250298500061035,0.165807843208313,6.75001335144043,0.17912550270557404
150,7.229836463928223,0.16578039526939392,6.499033451080322,0.1783764809370041
151,6.482588768005371,0.16562746465206146,6.442239761352539,0.17885883152484894
152,5.841913223266602,0.1658431440591812,7.071521282196045,0.1798078566789627
153,6.736782550811768,0.16658039391040802,6.395537376403809,0.17989805340766907
154,5.833767890930176,0.16702745854854584,6.402398586273193,0.17947451770305634
155,5.769290924072266,0.16745491325855255,6.970115661621094,0.1797490268945694
156,6.696929931640625,0.16870589554309845,6.2709736824035645,0.1803451031446457
157,6.00657844543457,0.16944706439971924,6.496570110321045,0.18025098741054535
158,6.952325820922852,0.16945883631706238,6.04598331451416,0.18055294454097748
159,7.071793556213379,0.17049412429332733,6.686156272888184,0.18141569197177887
160,6.660956382751465,0.17020392417907715,6.718799114227295,0.18216471374034882
161,6.385159492492676,0.1694353073835373,6.930845260620117,0.18306274712085724
162,6.9106764793396,0.16866667568683624,6.412713050842285,0.18271765112876892
163,6.56255578994751,0.168596088886261,6.4108567237854,0.18406274914741516
164,6.8812456130981445,0.16866667568683624,6.3568572998046875,0.18438825011253357
165,6.883591651916504,0.1699490249156952,6.332400798797607,0.18429411947727203
166,5.519771099090576,0.17064706981182098,6.451766490936279,0.18362745642662048
167,6.503453254699707,0.1697843223810196,6.806746482849121,0.18367843329906464
168,5.940831184387207,0.16975295543670654,6.167033672332764,0.18134118616580963
169,6.330995559692383,0.17016471922397614,6.263443470001221,0.1807725578546524
170,6.541934013366699,0.1705215722322464,5.179628372192383,0.18250197172164917
171,6.243932247161865,0.16981177031993866,6.118012428283691,0.18490588665008545
172,6.130491256713867,0.16927452385425568,6.355912208557129,0.18597255647182465
173,6.5091552734375,0.1707451045513153,6.234740257263184,0.1864313781261444
174,7.233274459838867,0.1717529445886612,5.879649639129639,0.18662746250629425
175,7.1424078941345215,0.17127059400081635,6.474472999572754,0.18619216978549957
176,7.049624919891357,0.17137256264686584,6.490671634674072,0.1860862821340561
177,6.2338738441467285,0.1712784320116043,6.445132732391357,0.18566274642944336
178,6.665591716766357,0.1709921658039093,6.403737545013428,0.18597255647182465
179,6.654399871826172,0.17055687308311462,6.700010776519775,0.18649020791053772
180,6.724656105041504,0.16914118826389313,6.221969127655029,0.18753334879875183
181,6.573855876922607,0.16880784928798676,5.143526077270508,0.18829020857810974
182,6.652841091156006,0.1704156994819641,6.294162273406982,0.18880392611026764
183,6.764808177947998,0.1729019731283188,6.931973457336426,0.18923529982566833
184,6.8727641105651855,0.17301177978515625,6.3673882484436035,0.1896117776632309
185,6.844280242919922,0.17345882952213287,6.148094177246094,0.18965491652488708
186,5.901403427124023,0.17372550070285797,6.155470848083496,0.19034118950366974
187,6.516687393188477,0.1732666790485382,5.663477897644043,0.18983137607574463
188,6.362700939178467,0.17231373488903046,6.71627140045166,0.189384326338768
189,6.235767364501953,0.17182353138923645,5.840236663818359,0.19031372666358948
190,6.213068008422852,0.1728588342666626,6.331988334655762,0.19158823788166046
191,6.589274883270264,0.17295686900615692,6.37108850479126,0.1917019635438919
192,5.984678745269775,0.17295295000076294,6.154053211212158,0.19144314527511597
193,5.896791934967041,0.17331765592098236,6.269221782684326,0.19071373343467712
194,6.375710964202881,0.17401570081710815,6.550426483154297,0.1909019649028778
195,6.784872531890869,0.17453333735466003,6.726656436920166,0.19159217178821564
196,6.557911396026611,0.1743764728307724,6.270140171051025,0.19228236377239227
197,6.700793743133545,0.17381177842617035,6.491491317749023,0.1925647109746933
198,7.008683681488037,0.1739255040884018,5.950686931610107,0.19258823990821838
199,6.517447471618652,0.17426668107509613,5.814214706420898,0.19279608130455017
200,6.140223979949951,0.17365099489688873,6.883382797241211,0.19372549653053284
201,6.284322738647461,0.17271766066551208,6.539807319641113,0.19363921880722046
202,5.883561134338379,0.17235295474529266,5.70646858215332,0.1933450996875763
203,6.7796101570129395,0.17352941632270813,6.673264026641846,0.19400392472743988
204,6.133293628692627,0.1743764728307724,6.112669467926025,0.1955804079771042
205,6.100855827331543,0.17438432574272156,5.171823501586914,0.19608628749847412
206,5.960403919219971,0.17481961846351624,6.321141242980957,0.1964588314294815
207,6.172050952911377,0.17502745985984802,6.438356399536133,0.19556471705436707
208,6.281007289886475,0.17516079545021057,5.76209831237793,0.1949843168258667
209,5.48436164855957,0.17633725702762604,6.1780877113342285,0.1942862868309021
210,5.80181360244751,0.1768549084663391,6.12664270401001,0.19308628141880035
211,6.75565767288208,0.17752550542354584,6.151406764984131,0.19400785863399506
212,6.770077705383301,0.17889805138111115,6.427614688873291,0.195290207862854
213,6.205704689025879,0.18058040738105774,6.25786828994751,0.19532549381256104
214,5.5458903312683105,0.1807137280702591,5.992743968963623,0.193733349442482
215,5.691991329193115,0.18049021065235138,5.1992716789245605,0.1930784434080124
216,6.351929187774658,0.17975686490535736,6.183676242828369,0.19542354345321655
217,6.773290634155273,0.17986275255680084,6.753504753112793,0.19636471569538116
218,5.676914215087891,0.17899608612060547,6.204377174377441,0.19552549719810486
219,6.241060733795166,0.18007059395313263,6.5231804847717285,0.19510197639465332
220,6.781615257263184,0.18047451972961426,6.190284729003906,0.19575294852256775
221,6.139518737792969,0.1799921691417694,6.4671244621276855,0.19603529572486877
222,6.618873596191406,0.17990589141845703,5.76024866104126,0.1964823603630066
223,5.788290023803711,0.1798117756843567,6.114485740661621,0.1972588300704956
224,5.780219554901123,0.1793568730354309,6.050440311431885,0.19804707169532776
225,6.144439697265625,0.1790313869714737,6.112430572509766,0.1985921710729599
226,6.144710540771484,0.17924706637859344,5.517283916473389,0.1992078572511673
227,7.100826263427734,0.17960785329341888,6.357356071472168,0.19941961765289307
228,6.151965141296387,0.17980000376701355,5.965649127960205,0.19909413158893585
229,6.427165985107422,0.17927059531211853,5.911657810211182,0.19835294783115387
230,5.956975936889648,0.17791765928268433,6.079758167266846,0.19818824529647827
231,5.7343878746032715,0.17692157626152039,5.94980525970459,0.19897255301475525
232,5.148192882537842,0.1785411834716797,6.233312606811523,0.1999451071023941
233,6.258183479309082,0.1791764795780182,6.084261894226074,0.20072157680988312
234,6.180732250213623,0.1789921671152115,6.056024551391602,0.2011372596025467
235,6.471235275268555,0.1806313842535019,6.595654010772705,0.2011176496744156
236,6.625124454498291,0.18184314668178558,6.096037864685059,0.20092158019542694
237,6.550627708435059,0.18180392682552338,6.1303534507751465,0.20163530111312866
238,6.28126335144043,0.18146666884422302,5.702991485595703,0.20276863873004913
239,6.694347858428955,0.1806078553199768,5.69352388381958,0.2030392289161682
240,6.70270299911499,0.17975294589996338,5.598544120788574,0.2038196176290512
241,6.129070281982422,0.1800784468650818,6.205946922302246,0.20381569862365723
242,6.906351566314697,0.18065491318702698,6.20361852645874,0.20381569862365723
243,5.768940448760986,0.18200784921646118,5.605659484863281,0.20369020104408264
244,6.051482200622559,0.18226274847984314,5.4389328956604,0.202223539352417
245,5.9648942947387695,0.18236079812049866,5.49321985244751,0.20110981166362762
246,5.811927318572998,0.18220393359661102,6.056380748748779,0.20030197501182556
247,7.068560600280762,0.1822274625301361,5.882934093475342,0.20096471905708313
248,6.328597545623779,0.18236863613128662,5.647188663482666,0.20260000228881836
249,5.848410129547119,0.1821882426738739,6.32215690612793,0.20338432490825653
250,6.028295993804932,0.1820235401391983,6.025538444519043,0.20414510369300842
251,5.957859992980957,0.18256863951683044,5.673104763031006,0.20534510910511017
252,5.9138054847717285,0.18391373753547668,6.452436923980713,0.20536471903324127
253,6.239007472991943,0.18463529646396637,5.448240756988525,0.20522746443748474
254,5.653082370758057,0.18467843532562256,6.620205402374268,0.20585490763187408
255,6.1687703132629395,0.18434511125087738,6.155750274658203,0.20573334395885468
256,6.263969898223877,0.184011772274971,5.942047119140625,0.20617255568504333
257,6.626044750213623,0.18408235907554626,5.81602668762207,0.2067764848470688
258,6.9811248779296875,0.1835647076368332,5.754804611206055,0.20686274766921997
259,6.6333441734313965,0.18367843329906464,6.31184720993042,0.20651765167713165
260,5.524194717407227,0.18357256054878235,6.073728084564209,0.20713725686073303
261,6.658276557922363,0.1833960860967636,6.162608623504639,0.20781177282333374
262,6.201755523681641,0.18414902687072754,4.991625785827637,0.20828628540039062
263,6.75960636138916,0.18470196425914764,5.37600564956665,0.20822353661060333
264,5.844970226287842,0.18449804186820984,5.418673038482666,0.20699608325958252
265,5.606082439422607,0.18431764841079712,6.170287609100342,0.20661570131778717
266,6.906563758850098,0.18455687165260315,6.415482521057129,0.2065882384777069
267,6.557344436645508,0.1855725646018982,5.368445873260498,0.2073255032300949
268,6.23975133895874,0.1860862821340561,6.1345953941345215,0.20789805054664612
269,6.08957576751709,0.1863529533147812,5.947357654571533,0.20778432488441467
270,6.330242156982422,0.18607844412326813,5.761621952056885,0.20791374146938324
271,5.859824180603027,0.18577255308628082,5.831203460693359,0.20793727040290833
272,5.6926445960998535,0.1849176585674286,6.077548980712891,0.20834118127822876
273,6.180367469787598,0.18508628010749817,6.561507225036621,0.2085372656583786
274,6.208624839782715,0.18523530662059784,6.257627010345459,0.20843137800693512
275,6.129930019378662,0.18598432838916779,6.10676908493042,0.20840393006801605
276,5.93291711807251,0.18641570210456848,6.469235897064209,0.20863530039787292
277,6.257311820983887,0.1856117695569992,5.548033237457275,0.20889413356781006
278,5.666048526763916,0.1849176585674286,5.690998554229736,0.20950588583946228
279,6.5906662940979,0.18531373143196106,6.509929656982422,0.20925883948802948
280,6.822220325469971,0.18638040125370026,5.895227909088135,0.20805491507053375
281,6.433442115783691,0.18749020993709564,5.392184734344482,0.2081451117992401
282,5.942811489105225,0.18750588595867157,5.246370792388916,0.20943529903888702
283,6.369653224945068,0.18861961364746094,6.408544540405273,0.210713729262352
284,5.717367649078369,0.18929412961006165,6.40645170211792,0.2111019641160965
285,6.507294654846191,0.18961569666862488,6.256303787231445,0.21094903349876404
286,6.250637054443359,0.18856079876422882,6.010193824768066,0.2107294201850891
287,5.939960479736328,0.18801961839199066,5.697788715362549,0.2101137340068817
288,5.780913352966309,0.1878862828016281,5.888473987579346,0.2100980430841446
289,6.161330699920654,0.1879725605249405,6.412797927856445,0.2105451077222824
290,6.495843410491943,0.18910589814186096,5.801845073699951,0.21123921871185303
291,6.734163761138916,0.19025099277496338,5.125302791595459,0.21211765706539154
292,6.538066387176514,0.18982353806495667,5.26591157913208,0.21150197088718414
293,6.359205722808838,0.18825490772724152,6.384088039398193,0.21063922345638275
294,5.668612480163574,0.1878274530172348,5.617398262023926,0.21040001511573792
295,5.964427471160889,0.18750980496406555,6.053147315979004,0.21076472103595734
296,5.924457550048828,0.1876039355993271,5.846425533294678,0.2118000090122223
297,6.635039329528809,0.18801569938659668,5.688997745513916,0.2127019762992859
298,5.741251468658447,0.18898431956768036,5.759897708892822,0.21307843923568726
299,6.243843078613281,0.1890980452299118,5.547873497009277,0.21302354335784912
300,6.595706462860107,0.18965491652488708,6.076733589172363,0.2129882425069809
301,6.008933067321777,0.18898040056228638,5.941098213195801,0.21313726902008057
302,5.883040904998779,0.18781569600105286,5.967207908630371,0.21344314515590668
303,6.072544097900391,0.18875686824321747,5.21865177154541,0.21402746438980103
304,6.298807621002197,0.19042745232582092,5.832699298858643,0.2143607884645462
305,5.473845481872559,0.1915215700864792,5.462808609008789,0.2142353057861328
306,6.3665080070495605,0.1924823671579361,5.629547595977783,0.21380393207073212
307,5.859271049499512,0.1934431493282318,5.151490211486816,0.21373334527015686
308,5.630927085876465,0.192996084690094,6.021768093109131,0.21436472237110138
309,6.10888147354126,0.19275295734405518,6.341738224029541,0.21466276049613953
310,5.922097682952881,0.19265098869800568,6.186208724975586,0.21488235890865326
311,6.321979522705078,0.19202354550361633,5.619575500488281,0.21577255427837372
312,6.384905815124512,0.19170589745044708,5.064786434173584,0.21603138744831085
313,5.488496780395508,0.19144706428050995,6.170307159423828,0.216086283326149
314,6.2729363441467285,0.19120000302791595,6.105396270751953,0.21504706144332886
315,6.480633735656738,0.19107843935489655,6.126080513000488,0.21472157537937164
316,6.413455009460449,0.19028235971927643,6.409186840057373,0.21531765162944794
317,5.106816291809082,0.19027844071388245,5.848496437072754,0.21561568975448608
318,6.50221586227417,0.1908235400915146,6.048250198364258,0.2158980518579483
319,6.119568824768066,0.19130980968475342,6.2790656089782715,0.2152196168899536
320,6.304772853851318,0.19185882806777954,6.419885635375977,0.21485882997512817
321,6.636855125427246,0.1912941336631775,6.199708461761475,0.2153255045413971
322,6.3166046142578125,0.1917019635438919,6.082479000091553,0.2155686318874359
323,6.244091987609863,0.1922784447669983,6.467801570892334,0.21525491774082184
324,6.048910617828369,0.19178040325641632,5.70353364944458,0.21496079862117767
325,5.975937843322754,0.19130197167396545,5.808584213256836,0.21505099534988403
326,6.050853252410889,0.19205883145332336,5.737769603729248,0.21541962027549744
327,5.817427158355713,0.1927490234375,5.760781288146973,0.21569804847240448
328,6.359605312347412,0.19231373071670532,5.4783148765563965,0.21625490486621857
329,5.831363677978516,0.19208627939224243,5.757659435272217,0.21678432822227478
330,5.538814067840576,0.192458838224411,6.132200241088867,0.21720393002033234
331,5.429677486419678,0.19298039376735687,5.967805862426758,0.21699216961860657
332,6.098273754119873,0.19309020042419434,6.0808424949646,0.2169215828180313
333,6.656928062438965,0.1932196170091629,5.4272332191467285,0.21673333644866943
334,5.6398138999938965,0.19370980560779572,6.017185688018799,0.2166353017091751
335,6.03291130065918,0.19463138282299042,5.768874645233154,0.21678824722766876
336,6.12809944152832,0.19517648220062256,5.544376373291016,0.21638432145118713
337,6.554020404815674,0.19554510712623596,6.067419052124023,0.21621178090572357
338,5.778550624847412,0.19640393555164337,5.816701412200928,0.21623922884464264
339,6.215302467346191,0.19690589606761932,6.117558479309082,0.21508236229419708
340,6.734018802642822,0.19716079533100128,6.332503795623779,0.21426275372505188
341,6.000452518463135,0.19685098528862,5.9688873291015625,0.21436864137649536
342,6.454939365386963,0.19718040525913239,5.164801120758057,0.21639609336853027
343,5.509566783905029,0.19729021191596985,5.729428291320801,0.21763922274112701
344,5.449777603149414,0.19710196554660797,5.704357624053955,0.218133345246315
345,6.304708480834961,0.1969098150730133,6.302663803100586,0.21848627924919128
346,5.431666374206543,0.19679217040538788,5.816315650939941,0.2185843288898468
347,6.216411113739014,0.1966666728258133,5.324076175689697,0.21811765432357788
348,6.093372821807861,0.1969725638628006,5.437871932983398,0.21841177344322205
349,6.083252429962158,0.19665098190307617,6.039196968078613,0.21861177682876587
350,6.41630744934082,0.19620785117149353,5.545852184295654,0.21855686604976654
351,6.568892478942871,0.19605490565299988,5.40562105178833,0.21860000491142273
352,6.1243062019348145,0.19765491783618927,5.3071160316467285,0.21839216351509094
353,6.036926746368408,0.19899216294288635,6.208440780639648,0.21872550249099731
354,6.179125785827637,0.19776864349842072,5.611125469207764,0.2191176563501358
355,5.601128101348877,0.19566667079925537,5.683190822601318,0.21875295042991638
356,5.4019389152526855,0.1939803957939148,6.39848518371582,0.21840785443782806
357,5.671521186828613,0.19360393285751343,5.702792644500732,0.21790197491645813
358,6.30950927734375,0.19536079466342926,5.659135818481445,0.21816863119602203
359,6.235034465789795,0.1978157013654709,5.989353179931641,0.21864314377307892
360,5.292171478271484,0.19825491309165955,5.121777057647705,0.21869412064552307
361,6.016390323638916,0.19735294580459595,6.253892421722412,0.2188509851694107
362,6.190176486968994,0.1966274529695511,6.1118011474609375,0.21923138201236725
363,6.004802703857422,0.19665098190307617,5.905359745025635,0.21963530778884888
364,6.624080657958984,0.19671373069286346,6.098167896270752,0.22023138403892517
365,5.687976360321045,0.19720393419265747,5.860146999359131,0.22040000557899475
366,5.8010053634643555,0.1975647211074829,5.7384467124938965,0.22053726017475128
367,5.759219169616699,0.1979568749666214,5.214142322540283,0.22035294771194458
368,6.355001926422119,0.1984902024269104,5.79656982421875,0.22025099396705627
369,6.08067512512207,0.19887451827526093,5.8623528480529785,0.22000393271446228
370,6.470971584320068,0.1995333433151245,5.015254974365234,0.22017255425453186
371,6.15183687210083,0.19926667213439941,6.246330738067627,0.2204078584909439
372,5.780379772186279,0.19945883750915527,5.825470447540283,0.22058825194835663
373,5.462306976318359,0.19870981574058533,5.682670593261719,0.2208431512117386
374,5.549256324768066,0.19823138415813446,5.85591983795166,0.22063137590885162
375,5.278966903686523,0.1988588273525238,5.7254767417907715,0.2208823561668396
376,5.566068649291992,0.1998235434293747,5.573037624359131,0.2215176522731781
377,6.1131086349487305,0.20065490901470184,5.817609786987305,0.2218666821718216
378,6.283336639404297,0.20055295526981354,6.412225723266602,0.22245098650455475
379,6.134090423583984,0.20058824121952057,5.6172590255737305,0.22255687415599823
380,5.843221664428711,0.2008666694164276,6.265396595001221,0.2225019782781601
381,5.736699104309082,0.20058824121952057,5.494837760925293,0.22224706411361694
382,6.0568928718566895,0.2003568708896637,5.979713439941406,0.22212550044059753
383,5.964230537414551,0.2008274644613266,5.215491771697998,0.22225883603096008
384,5.707032680511475,0.20110981166362762,6.244048118591309,0.22235295176506042
